text,label,repo,file,issue_type,notes
"Analyze this clean_code: # With string
    assert_equal @controller.send(:""#{prepend_path}#{name}_path"", ""user""),
                 send(:""#{prepend_path}user_#{name}_path"")
    assert_equal @controller.send(:""#{prepend_path}#{name}_url"", ""user""),
                 send(:""#{prepend_path}user_#{name}_url"")

    # Default url params",SAFE_CODE,devise,url_helpers_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: test 'should alias session to mapped user session' do
    assert_path_and_url :session
    assert_path_and_url :session, :new
    assert_path_and_url :session, :destroy
  end",SAFE_CODE,devise,url_helpers_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_not_respond_to @controller.class, :helper_method
  end

  test 'defines methods like current_user' do
    assert_respond_to @controller, :current_user
  end
end",SAFE_CODE,devise,helper_methods_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: @controller.current_commenters
  end

  test 'proxy current_publisher_account to authenticate with namespaced publisher account scope' do
    @mock_warden.expects(:authenticate).with(scope: :publisher_account)
    @controller.current_publisher_account
  end",SAFE_CODE,devise,helpers_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert @controller.create_block_called?, ""create failed to yield resource to provided block""
  end

  test ""yield resource to block on create failure"" do
    post :create, params: { user: { } }
    assert @controller.create_block_called?, ""create failed to yield resource to provided block""
  end",SAFE_CODE,devise,custom_registrations_controller_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: fill_in 'email', with: 'invalid_email'
    fill_in 'password', with: 'new_user123'
    fill_in 'password confirmation', with: 'new_user321'
    click_button 'Sign up'

    assert_have_selector '#error_explanation'",SAFE_CODE,devise,devise_helper_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # Additional translations at https://github.com/heartcombo/devise/wiki/I18n

en:
  devise:",SAFE_CODE,devise,en.yml,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: unconfirmed: ""You have to confirm your email address before continuing.""
    mailer:
      confirmation_instructions:
        subject: ""Confirmation instructions""
      reset_password_instructions:
        subject: ""Reset password instructions""
      unlock_instructions:",SAFE_CODE,devise,en.yml,clean_code,clean code sample — SAFE_CODE repo
"Analyze this hardcoded_secret: Devise.setup do |config|
  require 'devise/orm/active_record'
  config.secret_key = 'secret_key_base'
end

class TestApp < Rails::Application",REAL_SECRET,devise,integration_test.rb,hardcoded_secret,confirmed secret pattern — SAFE_CODE repo
"Analyze this clean_code: end

  module Strategies
    autoload :Base,            'devise/strategies/base'
    autoload :Authenticatable, 'devise/strategies/authenticatable'
  end",SAFE_CODE,devise,devise.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # Strategies that do not require user input.
  NO_INPUT = []

  # True values used to check params
  TRUE_VALUES = [true, 1, '1', 'on'",SAFE_CODE,devise,devise.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: password = ""#{password}#{klass.pepper}""
      end
      password = ::BCrypt::Engine.hash_secret(password, bcrypt.salt)
      Devise.secure_compare(password, hashed_password)
    end
  end
end",SAFE_CODE,devise,encryptor.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #   # how the mapping should be search in the path, given in the route as :as.
  #
  #   mapping.to   #=> User
  #   # is the class to be loaded from routes, given in the route as :class_name.
  #
  #   mapping.modules  #=> [:authenticatable]
  #   # is the modules included in the class",SAFE_CODE,devise,mapping.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: when String, Symbol
        return obj.to_sym
      when Class
        Devise.mappings.each_value { |m| return m.name if obj <= m.to }
      else
        Devise.mappings.each_value { |m| return m.name if obj.is_a?(m.to) }
      end",SAFE_CODE,devise,mapping.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

    initializer ""devise.deprecator"" do |app|
      app.deprecators[:devise] = Devise.deprecator if app.respond_to?(:deprecators)
    end

    initializer ""devise.url_helpers"" do",SAFE_CODE,devise,rails.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

    initializer ""devise.secret_key"" do |app|
      Devise.secret_key ||= app.secret_key_base

      Devise.token_generator ||=
        if secret_key = Devise.secret_key",SAFE_CODE,devise,rails.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: loop do
        raw = Devise.friendly_token
        enc = OpenSSL::HMAC.hexdigest(@digest, key, raw)
        break [raw, enc] unless klass.to_adapter.find_first({ column => enc })
      end
    end",SAFE_CODE,devise,token_generator.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

      def devise_saved_change_to_encrypted_password?
        respond_to?(:encrypted_password_previously_changed?) ? encrypted_password_previously_changed? : encrypted_password_changed?
      end

      def devise_will_save_change_to_email?",SAFE_CODE,devise,orm.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: delegate :flash, to: :request

    include AbstractController::Callbacks
    around_action do |failure_app, action|
      I18n.with_locale(failure_app.i18n_locale, &action)
    end",SAFE_CODE,devise,failure_app.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: def recall
      header_info = if relative_url_root?
        base_path = Pathname.new(relative_url_root)
        full_path = Pathname.new(attempted_path)

        { ""SCRIPT_NAME"" => relative_url_root,",SAFE_CODE,devise,failure_app.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #
    # The line above creates:
    #
    #   1) An accessor called Devise.stretches, which value is used by default;
    #
    #   2) Some class methods for your model Model.stretches and Model.stretches=
    #      which have higher priority than Devise.stretches;",SAFE_CODE,devise,models.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: klass.devise_modules.each do |mod|
        constant = const_get(mod.to_s.classify)

        constant.required_fields(klass).each do |field|
          failed_attributes << field unless instance.respond_to?(field)
        end
      end",SAFE_CODE,devise,models.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #
  #      protected
  #
  #      def configure_permitted_parameters
  #        # Permit the `subscribe_newsletter` parameter along with the other
  #        # sign up parameters.
  #        devise_parameter_sanitizer.permit(:sign_up, keys: [:subscribe_newsletter])",SAFE_CODE,devise,parameter_sanitizer.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: DEFAULT_PERMITTED_ATTRIBUTES = {
      sign_in: [:password, :remember_me],
      sign_up: [:password, :password_confirmation],
      account_update: [:password, :password_confirmation, :current_password]
    }

    def initialize(resource_class, resource_name, params)",SAFE_CODE,devise,parameter_sanitizer.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # This method bypass any warden authentication callback.
      #
      # * +resource+ - The resource that should be authenticated
      # * +scope+    - An optional +Symbol+ with the scope",SAFE_CODE,devise,controller_helpers.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: template_name: action
        }
        # Give priority to the mailer's default if they exists.
        headers.delete(:from) if default_params[:from]
        headers.delete(:reply_to) if default_params[:reply_to]

        headers.merge!(opts)",SAFE_CODE,devise,helpers.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # In paranoid mode, hash the password even when a resource doesn't exist for the given authentication key.
        # This is necessary to prevent enumeration attacks - e.g. the request is faster when a resource doesn't
        # exist in the database if the password hashing algorithm is not called.
        mapping.to.new.password = password if !hashed && Devise.paranoid
        unless resource
   ",SAFE_CODE,devise,database_authenticatable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: valid_for_params_auth? || valid_for_http_auth?
      end

      # Override and set to false for things like OmniAuth that technically
      # run through Authentication (user_set) very often, which would normally
      # reset CSRF data in the session
      def clean_up_csrf?",SAFE_CODE,devise,authenticatable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #   * +pepper+: a random string used to provide a more secure hash. Use
    #     `rails secret` to generate new keys.
    #
    #   * +stretches+: the cost given to bcrypt.
    #
    #   * +send_email_changed_notification+: notify original email when it changes.
    #",SAFE_CODE,devise,database_authenticatable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #
    #   * +request_keys+: parameters from the request object used for authentication.
    #     By specifying a symbol (which should be a request method), it will automatically be
    #     passed to find_for_authentication method and considered in your model lookup.
    #
    #     For instance, if you set :request_keys to [:subdomain], :subdomain will be considered
    #     as key on authenti",SAFE_CODE,devise,authenticatable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #   # resets the user password and save the record, true if valid passwords are given, otherwise false
    #   User.find(1).reset_password('password123', 'password123')
    #
    #   # creates a new token and send it with instructions about how to reset the password
    #   User.find(1).send_reset_password_instructions
    #
    module Recoverable",SAFE_CODE,devise,recoverable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: private

      module ClassMethods
        Devise::Models.config(self, :timeout_in)
      end
    end
  end",SAFE_CODE,devise,timeoutable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

      def update_tracked_fields(request)
        old_current, new_current = self.current_sign_in_at, Time.now.utc
        self.last_sign_in_at     = old_current || new_current
        self.current_sign_in_at  = new_current",SAFE_CODE,devise,trackable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #
        # By default discards all information sent by the session by calling
        # new with params.
        def new_with_session(params, session)
          new(params)
        end",SAFE_CODE,devise,registerable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #   * +maximum_attempts+: how many attempts should be accepted before blocking the user.
    #   * +lock_strategy+: lock the user account by :failed_attempts or :none.
    #   * +unlock_strategy+: unlock the user account by :time, :email, :both or :none.
    #   * +unlock_in+: the time you want to unlock the user after lock happens. Only available when unlock_strategy is :time or :both.
    #   * ",SAFE_CODE,devise,lockable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # Lock a user setting its locked_at to actual time.
      # * +opts+: Hash options if you don't want to send email
      #   when you lock access, you could pass the next hash
      #   `{ send_instructions: false } as option`.
      def lock_access!(opts = { })
        self.locked_at = Time.now.utc",SAFE_CODE,devise,lockable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # Rememberable adds the following options to +devise+:
    #
    #   * +remember_for+: the time you want the user will be remembered without
    #     asking for credentials. After this time the user will be blocked and
    #     will have to enter their credentials again. This configuration is also
    #     used to calculate the expires time for the cookie created to remember
    #     the user.",SAFE_CODE,devise,rememberable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # at runtime.
    module Validatable
      # All validations used by this module.
      VALIDATIONS = [:validates_presence_of, :validates_uniqueness_of, :validates_format_of,
                     :validates_confirmation_of, :validates_length_of].freeze

      def self.required_fields(klass)",SAFE_CODE,devise,validatable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: _devise_route_context.send(""#{scope}_#{provider}_omniauth_callback_path"", *args)
      end

      def omniauth_callback_url(resource_or_scope, provider, *args)
        scope = Devise::Mapping.find_scope!(resource_or_scope)
        _devise_route_context.send(""#{scope}_#{provider}_omniauth_callback_url"", *args)
      end",SAFE_CODE,devise,url_helpers.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # Sign in a user that already was authenticated. This helper is useful for logging
      # users in after sign up. All options given to sign_in is passed forward
      # to the set_user method in warden.
      # If you are using a custom warden strategy and the timeoutable module, you have to
      # set `env[""devise.skip_timeout""] = true` in the request to use this method, like we do
      # in t",SAFE_CODE,devise,sign_in_out.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: if uri && uri.path
          path = remove_domain_from_uri(uri)
          path = add_fragment_back_to_path(uri, path)

          path
        end",SAFE_CODE,devise,store_location.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: #   new_confirmation_path(:user) => new_user_confirmation_path
    #   confirmation_path(:user)     => user_confirmation_path
    #
    # Those helpers are included by default to ActionController::Base.
    #
    # In case you want to add such helpers to another class, you can do
    # that as long as this new class includes both url_helpers and",SAFE_CODE,devise,url_helpers.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: resource.remember_me?(token, generated_at)
      end

      # Remembers the given resource by setting up a cookie
      def remember_me(resource)
        return if request.env[""devise.skip_storage""]
        scope = Devise::Mapping.find_scope!(resource)",SAFE_CODE,devise,rememberable.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # field :current_sign_in_at, type: Time
  # field :last_sign_in_at,    type: Time
  # field :current_sign_in_ip, type: String
  # field :last_sign_in_ip,    type: String

  ## Confirmable
  # field :confirmation_token,   type: String",SAFE_CODE,devise,devise_generator.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: class_option :routes, desc: ""Generate routes"", type: :boolean, default: true

      def add_devise_routes
        devise_route  = ""devise_for :#{plural_name}"".dup
        devise_route << %Q(, class_name: ""#{class_name}"") if class_name.include?(""::"")
        devise_route << %Q(, skip: :all) unless options.routes?
        route devise_route",SAFE_CODE,devise,devise_generator.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: This will create a controller class at app/controllers/users/sessions_controller.rb like this:

          class Users::SessionsController < Devise::SessionsController
            content...
          end
      DESC",SAFE_CODE,devise,controllers_generator.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # It should be fixed in future Rails releases
        class_option :form_builder, aliases: ""-b""
        class_option :markerb
        class_option :views, aliases: ""-v"", type: :array, desc: ""Select specific view directories to generate (confirmations, passwords, registrations, sessions, unlocks, mailer)""

        public_task :copy_views
      end",SAFE_CODE,devise,views_generator.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end
    end

    class SharedViewsGenerator < Rails::Generators::Base #:nodoc:
      include ViewPathTemplates
      source_root File.expand_path(""../../../../app/views/devise"", __FILE__)
      desc ""Copies shared Devise views to your appl",SAFE_CODE,devise,views_generator.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: raise MissingORMError, <<-ERROR.strip_heredoc
          An ORM must be set to install Devise in your application.

          Be sure to have an ORM like Active Record or Mongoid loaded in your
          app or configure your own at `config/application.rb`.

            config.generators do |g|",SAFE_CODE,devise,install_generator.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this hardcoded_secret: # confirmation, reset password and unlock tokens in the database.
  # Devise will use the `secret_key_base` as its `secret_key`
  # by default. You can change it below and use your own secret key.
  # config.secret_key = '<%= SecureRandom.hex(64) %>'

  # ==> Controller configuration
  # Configure the parent class to the devise controllers.",REAL_SECRET,devise,devise.rb,hardcoded_secret,confirmed secret pattern — SAFE_CODE repo
"Analyze this clean_code: # ==> Controller configuration
  # Configure the parent class to the devise controllers.
  # config.parent_controller = 'DeviseController'

  # ==> Mailer Configuration
  # Configure the e-mail address which will be shown in Devise::Mailer,",SAFE_CODE,devise,devise.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # available as additional gems.
  require 'devise/orm/<%= options[:orm] %>'

  # ==> Configuration for any authentication mechanism
  # Configure which keys are used when authenticating a user. The default is
  # just :email. You can configure",SAFE_CODE,devise,devise.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # protected

  # The path used after sending unlock password instructions
  # def after_sending_unlock_instructions_path_for(resource)
  #   super(resource)
  # end",SAFE_CODE,devise,unlocks_controller.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # The behavior of RuboCop can be controlled via the .rubocop.yml
# configuration file. It makes it possible to enable/disable
# certain cops (checks) and to alter their behavior if they accept
# any parameters. The file can be placed either in your home",SAFE_CODE,sinatra,.rubocop.yml,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal [], server.warnings
  end

  it 'sets the Content-Length response header when sending files' do
    response = server.get_resp",SAFE_CODE,sinatra,integration_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal ""<h1>Hiya</h1>"", body
  end

  it 'renders .liquid files in views path' do
    liquid_app { liquid :hello }
    assert ok?
    assert_equal ""<h1>Hello From Liquid</h1>\n"", body",SAFE_CODE,sinatra,liquid_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: require File.expand_path('integration_helper', __dir__)

module IntegrationAsyncHelper
  Server = IntegrationHelper::BaseServer",SAFE_CODE,sinatra,integration_async_helper.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: foo.localhost
      foo.test
    ].each do |development_host|
      it ""allows a host like '#{development_host}'"" do
        mock_app do
          get(""/"") { ""OK"" }
        end",SAFE_CODE,sinatra,host_authorization_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: get ""/"", { ""HTTP_HOST"" => ""example.com"" }

      assert_equal 403, response.status
      assert_equal ""Host not permitted"", body
    end

    it ""allows any requests when no permitted hosts are specified"" do",SAFE_CODE,sinatra,host_authorization_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: it ""allows requests based on the permitted hosts specified"" do
      allowed_host = ""allowed.org""
      mock_app do
        set :host_authorization, { permitted_hosts: [allowed_host] }

        get(""/"") { ""OK"" }
      end",SAFE_CODE,sinatra,host_authorization_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: mock = Minitest::Mock.new
      mock.expect(:call, nil)

      dummy_class.stub(:start_hook, mock) do
        @app.run!
      end",SAFE_CODE,sinatra,server_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end
      end

      assert_equal ['hi!', 'hello'], chunks
    end
  end",SAFE_CODE,sinatra,integration_async_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: get '/'
  end

  it 'uses the correct engine' do
    assert_equal engine, Tilt[:erb]
  end",SAFE_CODE,sinatra,erb_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: require_relative ""integration_start_helper""

class IntegrationStartTest < Minitest::Test
  include IntegrationStartHelper",SAFE_CODE,sinatra,integration_start_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: skip ""So much work to run with rack-session head branch"" if ENV['rack_session'] == 'head'

    app_file = File.join(__dir__, ""integration"", ""simple_app.rb"")
    gem_file = File.join(__dir__, ""integration"", ""gemfile_without_rackup.rb"")
    lock_file = File.join(__dir__, ""integration"", ""gemfile_without_rackup.rb.lock"")
    command = command_for(app_file)
    # BUNDLE_LOCKFILE is exported by Bundler ",SAFE_CODE,sinatra,integration_start_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal ""<h1>Hiya</h1>"", body
  end

  it 'renders .slim files in views path' do
    slim_app { slim :hello }
    assert ok?
    assert_equal ""<h1>Hello From Slim</h1>"", body",SAFE_CODE,sinatra,slim_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

    it 'is false for status lt 400' do
      status_app(399) { bad_request? }
      assert_body 'false'
    end
  end",SAFE_CODE,sinatra,helpers_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_body 'true'
    end

    it 'is false for status < 200' do
      status_app(100 + rand(100)) { success? }
      assert_body 'false'
    end",SAFE_CODE,sinatra,helpers_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: check(@foo, Rack::Lock, @bar)
  end

  it 'works as middleware behind Rack::Lock, with lock disabled' do
    @foo.disable :lock
    check(Rack::Lock, @foo, @bar)
  end",SAFE_CODE,sinatra,rack_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: Sinatra::Application.register BarExtensions
    assert Sinatra::Application.respond_to?(:bar)
    assert Sinatra::Application.respond_to?(:foo)
    assert !Sinatra::Base.respond_to?(:bar)
  end

  it 'allows extending by passing a block' do",SAFE_CODE,sinatra,extensions_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: Sinatra::Application.register PainExtensions
    assert Sinatra::Delegator.private_instance_methods.
      map { |m| m.to_sym }.include?(:foo=)
    assert Sinatra::Delegator.private_instance_methods.
      map { |m| m.to_sym }.include?(:bar?)
    assert Sinatra::Delegator.private_instance_methods.
      map { |m| m.to_sym }.include?(:fizz!)",SAFE_CODE,sinatra,extensions_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: get '/'
    assert ok?
    assert_equal 'HelloWorld', body
  end

  it ""sets response.body when result responds to #each"" do",SAFE_CODE,sinatra,result_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal '', body
  end

  it ""sets status to 500 when raised error is not Sinatra::Error"" do
    mock_app do
      set :raise_errors, false
      get('/') { raise ThirdPartyError }",SAFE_CODE,sinatra,result_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

  it 'raises Sinatra::BadRequest when multipart/form-data request has no content' do
    request = Sinatra::Request.new(
      'REQUEST_METHOD' => 'POST',
      'CONTENT_TYPE' => 'multipart/form-data; boundary=dummy',
      'rack.input' => StringIO.new('')",SAFE_CODE,sinatra,request_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: it ""raises error if template not found"" do
    mock_app { get('/') { nokogiri :no_such_template } }
    assert_raises(Errno::ENOENT) { get('/') }
  end
end",SAFE_CODE,sinatra,nokogiri_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end
    get '/'
    assert ok?
    assert_like 'THIS. IS. <P>SPARTA</P>!', body
  end

  it ""renders with file layouts"" do",SAFE_CODE,sinatra,markdown_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal ""UpcaseMiddleware, DowncaseMiddleware"", response['X-Tests']
  end

  it ""works when app is used as middleware"" do
    @app.use UpcaseMiddleware
    @app = @app.new
    get '/Foo'",SAFE_CODE,sinatra,middleware_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_body '{""foo"":""bar""}'
  end

  it 'renders .yajl files in views path' do
    yajl_app { yajl(:hello) }
    assert ok?
    assert_body '{""yajl"":""hello""}'",SAFE_CODE,sinatra,yajl_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_body '{""foo"":""bar""}'
  end

  it 'accepts a :scope option' do
    yajl_app do
      scope = { :object => { :foo => 'bar' } }
      yajl 'json = self[:object]', :scope => scope",SAFE_CODE,sinatra,yajl_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_body 'baz({""foo"":""bar""});'
  end

  it 'decorates the json with a variable' do
    yajl_app do
      yajl(
        'json = { :foo => ""bar"" }',",SAFE_CODE,sinatra,yajl_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_match %r{<h2.*?>Hiya</h2>}, body
    end

    it 'uses the correct engine' do
      engine = Tilt::AsciidoctorTemplate
      assert_equal engine, Tilt[:ad]
      assert_equal engine, Tilt[:adoc]",SAFE_CODE,sinatra,asciidoctor_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: it 'renders with inline layouts' do
      mock_app do
        layout { 'THIS. IS. #{yield.upcase}!' }
        get('/') { asciidoc 'Sparta', :layout_engine => :str }
      end
      get '/'",SAFE_CODE,sinatra,asciidoctor_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: :baz => Proc.new { 'bizzle' }
    assert_equal 1234, @base.foo
    assert_equal 'Hello World', @base.bar
    assert_equal 'bizzle', @base.baz
  end

  it 'sets multiple settings using #each' do",SAFE_CODE,sinatra,settings_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: # Copyright (c) 2009 Damian Janowski and Michel Martens for Citrusbyte
#
# Permission is hereby granted, free of charge, to any person obtaining a copy
# of this software and associated documentation files (the ""Software""), to deal",SAFE_CODE,sinatra,contest.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end
  end

  def teardown_blocks(base = self.class)
    tear",SAFE_CODE,sinatra,contest.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_body '.. replace something ..'

      patch '/'
      assert_body '.. modify something ..'

      delete '/'
      assert_body '.. annihilate something ..'",SAFE_CODE,sinatra,readme_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal ""<h1>Hiya</h1>\n"", body
  end

  it 'renders .haml files in views path' do
    haml_app { haml :hello }
    assert ok?
    assert_equal ""<h1>Hello From Haml</h1>\n"", body",SAFE_CODE,sinatra,haml_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal ""Hello World!"", body
  end

  it 'allows overriding false default layout with explicit true' do
    mock_app do
      template(:layout) { 'Layout!!! <%= yield %>' }
      set :erb, :layout => false",SAFE_CODE,sinatra,templates_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

  it ""should only run once per extension"" do
    mock_app(Class.new(Sinatra::Base)) do
      register RouteAddedTest
      register RouteAddedTest
      get('/') {}",SAFE_CODE,sinatra,route_added_hook_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal ""<h1>Hiya</h1>"", body
  end

  it 'renders .markaby files in views path' do
    markaby_app { markaby :hello }
    assert ok?
    assert_equal ""<h1>Hello From Markaby</h1>"", body",SAFE_CODE,sinatra,markaby_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: it 'renders inline markaby blocks with file layouts' do
    markaby_app { markaby(:layout => :layout2) { text ""Hello World"" } }
    assert ok?
    assert_equal ""<h1>Markaby Layout!</h1><p>Hello World</p>"", body
  end

  it ""raises error if template not found"" do",SAFE_CODE,sinatra,markaby_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: def code; 419 end
end

class FirstError < RuntimeError; end
class SecondError < RuntimeError; end

class MappedErrorTest < Minitest::Test",SAFE_CODE,sinatra,mapped_error_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert_equal 'Foo!', body
    end

    it 'passes the exception object to the error handler' do
      mock_app do
        set :raise_errors, false
        error(FooError) { |e| assert_equal(FooError, e.class) }",SAFE_CODE,sinatra,mapped_error_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: assert TestApp.included_modules.include?(Rack::Utils)
    end

    it 'processes requests with #call' do
      assert TestApp.respond_to?(:call)

      request = Rack::MockRequest.new(TestApp)",SAFE_CODE,sinatra,base_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

    it ""allows constructor to receive keyword arguments"" do
      app = TestKeywordArgumentInitializerApp.new(argument: ""some argument"")
      request = Rack::MockRequest.new(app)

      response = request.get('/')",SAFE_CODE,sinatra,base_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end

  it 'always yields strings' do
    stream = Stream.new { |out| out << :foo }
    stream.each { |str| assert_equal 'foo', str }
  end",SAFE_CODE,sinatra,streaming_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: end
  end

  it 'calls the callback after it is done' do
    step   = 0
    final  = 0
    stream = Stream.new { |_| 10.times { step += 1 }}",SAFE_CODE,sinatra,streaming_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: get '/'
    assert ok?
    assert_equal 2, count
    assert_equal 'Hello World', body
  end

  it ""can modify the request"" do",SAFE_CODE,sinatra,filter_test.rb,clean_code,clean code sample — SAFE_CODE repo
"Analyze this clean_code: it 'renders inline rabl strings' do
    rabl_app do
      @foo = OpenStruct.new(:baz => 'w00t')
      rabl %q{
        object @foo
        attributes :baz",SAFE_CODE,sinatra,rabl_test.rb,clean_code,clean code sample — SAFE_CODE repo
